,,,"Important: Un parcours est différent d'un niveau. Un parcours est un enchaînement de plusieurs niveaux. Le joueur selectionne un parcours, et va jouer les X niveau qui le compose.",,,,,,,,,
Trophy_FinishAllFitIn,,Snug,A l'étroit,Auf engstem Raum,Ajustado,Aconchegante,Aderente,В тесноте/ да не в обиде,かくれんぼ めいじん！,포근함,擠擠暖和,挤挤暖和
Trophy_Description_FinishAllFitIn,,Reach the last wave,Atteindre la dernière vague,Erreiche die letzte Welle,Alcanza la última ola,Chegue à última onda.,Raggiungi l'ultima ondata,Добраться до последнего этапа,かくれんぼを さいしゅうチャレンジまで プレイする,마지막 웨이브에 도달한다,挺到最後一波,挺到最后一波
Trophy_FinishBasket,,MVP,MVP,Wertvollster Spieler,MVP,Jogador Profissional,Migliore in campo,Лучший игрок,MVP,MVP,全場最佳,全场最佳
Trophy_Description_FinishBasket,,Score all the points in a basketball game,Mettre tous les paniers lors d'une partie de basket-ball,Erziele alle Punkte bei einem Basketballspiel,Consigue todos los puntos en una partida de baloncesto,Faça todos os pontos em um jogo de basquete.,Fai sempre canestro in una partita di basket,Заработать все очки в игре в баскетбол,バスケットボールで パーフェクトスコアを キメる,농구 게임에서 모든 포인트를 기록한다,投籃過程中每發必中,投篮过程中每发必中
Trophy_SlamDunk,,Slam Dunk,Slam Dunk,Dunking,Machaque,Enterrada,Schiacciata,Cлэм-данк,スラムダンク,슬램덩크,空中大灌籃,空中大灌篮
Trophy_Description_SlamDunk,,Do a dunk while playing Basketball,Faire un dunk lors d'une partie de basket-ball,Erziele beim Basketball ein Dunking,Haz un mate jugando al baloncesto,Faça uma enterrada durante um jogo de basquete.,Esegui una schiacciata in una partita di basket,Выполнить бросок сверху во время игры в баскетбол,バスケットボールで ダンクシュートをキメる,농구 중에 덩크를 성공한다,在投籃比拼中使出一招灌籃,在投篮比拼中使出一招灌篮
Trophy_FinishLetsDance,,Rock Star,Rock Star,Rockstar,Estrella de rock,Estrela do Rock,Rockstar,Рок-звезда,ダンシングスター,록스타,搖滾巨星,摇滚巨星
Trophy_Description_FinishLetsDance,,Finish a dance routine without missing any moves,Réussir une chorégraphie sans le moindre faux mouvement,Schließe eine Tanzeinlage ab/ ohne eine Bewegung zu versäumen,Termina una coreografía sin fallar ningún movimiento,Termine uma dança sem errar nenhum movimento.,Completa una coreografia eseguendo tutti i movimenti,Исполнить танец/ правильно повторив все движения,ダンスの ふりを いちども まちがえずに こなす,실수를 하지 않고 댄스를 마친다,一次不錯地跟著跳完一支舞,一次不错地跟着跳完一支舞
Trophy_FinishEasyRun,,Victory,Victoire,Gesamtsieg,Victoria,Vitória,Vittoria,Победа,おめでとう！,승리,大獲全勝,大获全胜
Trophy_Description_FinishEasyRun,,Finish all the standard runs,Terminer les parcours standard,Schließe alle Standard-Parcours ab,Termina todos los circuitos normales,Termine todas as séries comuns.,Completa tutti i percorsi standard,Пройти все обычные испытания,ノーマルコースを ぜんぶ クリアする,게임을 완료한다 (일반),完成所有標準關卡,完成所有标准关卡
Trophy_UnlockHardRun,,Stop fooling around,Fini la rigolade,Jetzt wird's ernst,Basta de tonterías,Chega de Brincadeira,Fine della ricreazione,Шутки в сторону!,まだまだ！,진정한 시작,別鬼混了,动真格的
Trophy_Description_UnlockHardRun,,Unlock hardcore runs,Débloquer les parcours difficiles,Schalte schwere Parcours frei,Desbloquea los circuitos difíciles,Desbloqueie as séries difíceis,Sblocca tutti i percorsi difficili,Разблокировать сложные испытания,ゲキムズコースを アンロックする,하드코어 도전을 해제한다,解鎖硬核關卡,解锁硬核关卡
Trophy_PassObject,,Quarterback,Quarterback,Quarterback,Quarterback,Quarterback,Quarterback,Отличный пас!,ナイスパス！,쿼터백,超級四分衛,超级四分卫
Trophy_Description_PassObject,,Pass an object to another player,Réussir une passe avec un objet,Wirf einem anderen Spieler ein Objekt zu,Pásale un objeto a otro jugador,Lance um objeto para outro jogador.,Passa un oggetto a un altro giocatore,Перебросить предмет другому игроку,もうひとりの プレイヤーに アイテムを パスする,물체를 다른 플레이어에게 준다,將一個物體遞給其他玩家,将一个物体递给其他玩家
Trophy_FinishRunWithoutNoobGloves,,Emancipated,Affranchi,Losgelöst,Emancipado,Emancipado,Emancipazione,Независимость,スデで しょうぶ！,자유,解放雙手,解放双手
Trophy_Description_FinishRunWithoutNoobGloves,,Finish a run without the beginners gloves,Terminer un parcours sans les gants d'assistance,Schließe einen Parcours ohne Anfängerhandschuhe ab,Termina un circuito sin los guantes de principiante,Termine uma série sem as luvas de iniciante.,Completa un percorso senza i guanti da principiante,Пройти испытание без перчаток новичка,オタスケグローブなしで コースを クリアする,초보자의 장갑 없이 도전을 끝낸다,不戴新手手套完成一輪,不戴新手手套完成一轮
Trophy_JetPack,,Love is in the air,De l'amour dans l'air,Liebe liegt in der Luft,El amor está en el aire,O Amor Está no Ar,C'è amore nell'aria,На крыльях любви,バルーンるんるん,사랑은 공중에,愛的香氣,爱的香气
Trophy_Description_JetPack,,Survive an air-balloon trip for 30 seconds,Survivre à un voyage en ballon de 30 secondes,Überlebe eine Ballonfahrt 30 Sekunden lang,Sobrevive a un viaje en globo durante 30 segundos,Sobreviva a uma viagem de balão por 30 segundos.,Sopravvivi a un viaggio in mongolfiera per 30 secondi,Продержаться на воздушном шарике 30 секунд,バルーンに のったまま 30びょう キープ,30초간 풍선 여행에서 살아남는다,在熱氣球關卡存活30秒,在热气球关卡存活30秒
Trophy_NobodyDiedRun_White,,Snow-white,Toile neuve,Schneeweiß,Blancanieves,Branca de Neve,Biancaneve,Белоснежка,アタマ まっしろ！,스노우화이트,白血公主,白血公主
Trophy_Description_NobodyDiedRun_White,,Finish the white run without dying,Finir le parcours blanc sans mourir,Schließe den weißen Parcours ab/ ohne zu sterben,Termina el circuito blanco sin morir,Termine a série branca sem morrer.,Completa il percorso bianco senza morire,Пройти испытание с белыми платформами без смертей,まっしろコースを いちども ツブレずに クリアする,죽지 않고 화이트를 끝낸다,不損一命完成雪白關卡,不损一命完成雪白关卡
Trophy_HelpObject,,Don’t just stand there!,Ne restez pas inactifs !,Steht nicht bloß rum!,¡No te quedes ahí!,Não Fique aí Parado!,Non startene lì così!,Не стой столбом!,なかまを オタスケ！,거기 서 있지 마!,別傻站著啊！,别傻站着啊！
Trophy_Description_HelpObject,When you first reach the 'bowl' a small handle appears. Pulling it will provide you with items that will help get the others to destination,Pull the assistance handle,Tirer sur la poignée de soutien,Zieh am Unterstützungsgriff,Tira de la palanca de ayuda,Puxe a manivela de ajuda.,Tira la maniglia dell'assistenza,Потянуть рычаг помощи,オタスケレバーを ひく,지원 핸들을 당긴다,拉動輔助拉桿,拉动辅助拉杆
Trophy_HelpPlatforms,,Assistance device,Rampe de secours,Unterstützungsapparat,Dispositivo de ayuda,Dispositivo de Ajuda,Dispositivo di soccorso,Спасительная платформа,オタスケそうち,지원 기기,輔助工具,辅助工具
Trophy_Description_HelpPlatforms,,Discover the assistance device,Découvrir ce dipositif d'extrême urgence,Entdecke den Unterstützungsapparat,Descubre el dispositivo de ayuda,Encontre o dispositivo de ajuda.,Scopri il dispositivo di soccorso,Обнаружить вспомогательное приспособление,オタスケそうちを はっけんする,지원 기기를 발견한다,發現輔助工具,发现辅助工具
Trophy_AllPlayersHappyEmote,,Ode to joy,L'hymne à la joie,Ode an die Freude,Himno a la alegría,Celebração de Alegria,Inno alla gioia,Ода к радости,みんなで あそぶと たのしいね,환희의 찬가,歡樂頌,欢乐颂
Trophy_Description_AllPlayersEmote,,Four players do a happy emote at the same time,Quatre joueurs doivent exprimer une même émotion simultanément,Vier Spieler zeigen sich gleichzeitig glücklich,Cuatro jugadores expresan felicidad al mismo tiempo,Quatro jogadores expressam felicidade ao mesmo tempo,Quattro giocatori esprimono felicità contemporaneamente,Показать эмоцию радости вчетвером одновременно,4にんで どうじに 「ウレシみ」の ジェスチャーをする,네 명의 플레이어가 동시에 행복 감정표현을 한다,四個玩家同時做出開心的表情,四个玩家同时做出开心的表情
Trophy_SpendTokens,,Spendthrift,Dépensier,Verschwenderisch,Derrochador,Perdulário,Mani bucate,Транжира,スロットマニア,낭비벽,揮金如土,挥金如土
Trophy_Description_SpendTokens,,Spend 100 tokens in the machine,Dépenser 100 jetons dans la machine,Gib 100 Münzen bei der Maschine aus,Gasta 100 fichas en la máquina,Gaste 100 fichas em uma máquina.,Spendi 100 gettoni nella macchina,Потратить жетонов: 100,スロットマシンで トークンを 100まい つかう,100 토큰을 기계에 사용한다,在老虎機中花費100個金幣,在老虎机中花费100个金币
Trophy_AllPlayersChainElectric,,Conductor,Conducteur,Leiter,Conductor,Condutor,Conduttore,Проводник,ビビッときたね,지휘자,優良導體,优良导体
Trophy_Description_AllPlayersChainElectric,,Form an electric chain of four characters,Former une chaîne humaine électrique,Bildet eine elektrische Kette aus vier Charakteren,Forma una cadena eléctrica de cuatro personajes,Forme uma corrente elétrica de quatro personagens.,Forma una catena elettrica di quattro personaggi,Образовать электрическую цепь из четырех игроков,4にん つながった じょうたいで ビリビリする,네 캐릭터로 된 전기 사슬을 만든다,四名玩家連成一條電路,四名玩家连成一条电路
Trophy_GotAllTokensFromAllLevels,,Collector,Collectionneur,Sammler,Coleccionista,Coletor,Collezionista,Коллекционер,コレクター,수집가,大收藏家,大收藏家
Trophy_Description_GotAllTokensFromAllLevels,,Collect all the tokens from all levels,Récupérer tous les jetons de tous les niveaux,Sammle alle Münzen aus allen Leveln,Consigue todas las fichas de todos los niveles,Colete todas as fichas em todas as fases.,Ottieni tutti i gettoni di tutti i livelli,Собрать все жетоны на всех уровнях,ぜんぶの ステージの トークンを 1まいのこらず ゲットする,모든 스테이지에서 모든 토큰을 모은다,集齊所有關卡中的所有金幣,集齐所有关卡中的所有金币
Trophy_UnlockAllCostumes,,Complete cloakroom,Dressing complet,Vollständige Garderobe,Vestuario completo,Guarda-roupa Completo,Guardaroba completo,Модник,ファッショニスタ,의상실 완성,全套行頭,全套行头
Trophy_Description_UnlockAllCostumes,,Unlock all costumes,Débloquer tous les costumes,Schalte alle Kostüme frei,Desbloquea todos los disfraces,Desbloqueie todos os visuais.,Sblocca tutti i costumi,Открыть все костюмы,コスチュームを ぜんしゅるい あつめる,모든 의상을 모은다,解鎖所有服裝,解锁所有套装
Trophy_TrophyUnlocked,,Trophy unlocked!,Trophée débloqué !,Trophäe freigeschaltet!,¡Trofeo desbloqueado!,Troféu desbloqueado!,Trofeo sbloccato!,Трофей получен!,トロフィーゲット！,트로피 해제!,解鎖了一個獎盃！,解锁了一个奖杯！
Credits_Direction,CREDITS,Direction,Réalisation,Leitung,Dirección,Direção,Realizzazione,Над игрой работали,ディレクション,방향,遊戲製作,游戏制作
Credits_GameDesigner,,Game designer,Game designer,Spieldesign,Diseño de juego,Desenvolvimento de jogo,Game designer,Геймдизайнер,ゲームデザイナー,게임 디자이너,遊戲設計,游戏设计
Credits_ArtisticDesigner,,Art Designer,Directeur artistique,Grafik,Diseño de arte,Desenvolvimento de arte,Direzione artistica,Арт-дизайнер,アートデザイナー,아트 디자이너,藝術設計,艺术设计
Credits_Programer,,Programmer,Programmeuse,Programmierung,Programación,Programação,Programmazione,Программист,プログラマー,프로그래머,程式設計,编程
Credits_SDComposer,,Sound designer and composer,Sound designer et compositeur,Sounddesign und Komposition,Diseño de sonido y música,Desenvolvimento de som e composição,Sound designer e compositore,Звукорежиссер и композитор,サウンドデザイナー/コンポーザー,사운드 디자이너 & 작곡가,音效及配樂,音效及配乐
Credits_Voices,,The voices,Les voix,Stimmen,Las voces,As vozes,Le voci,Актеры озвучивания,声の出演,성우,配音,配音
Credits_Diva,,Diva,Voix de Diva,Diva,Diva,Diva,Diva,Дива,ディーバ,디바,女神,女神
Credits_Kawaii,,Kawaii,Voix de Kawaii,Kawaii,Kawaii,Kawaii,Kawaii,Кавай,カワィー,카와이,卡哇伊,卡哇伊
Credits_Grumpy,,Grumpy,Voix de Grincheux,Brummbär,Gruñón,Grumpy,Brontolo,Ворчун,オコッタ,툴툴이,愛生氣,爱生气
Credits_Dopey,,Dopey,Voix de Simplet,Seppl,Mudito,Dopey,Cucciolo,Простачок,ボケット,멍청이,糊塗蛋,糊涂蛋
Credits_Publishing,,Publishing,Édition,Veröffentlicht von,Edición,Publicação,Edizione,Издательство,パブリッシング,배급,發行商,发行商
Credits_SwitchPorting,,Porting,Portage,Portierung,Conversión,Adaptação,Portabilità,Переиздание,移植,이식,移植團隊,移植团队
Credits_QA,,QA,Q.A et testing fonctionnel,QS,Control de calidad,Controle de qualidade,QA,Контроль качества,QA,QA,QA,QA
Credits_PR_Loca,,PR and Localisation,Relations presse et localisation,PR und Lokalisierung,RR. PP. y localización,Relações públicas e localização,PR e localizzazione,PR и локализация,PR/ローカライズ,홍보 및 현지화,行銷及本地化,营销及本地化
Credits_SpecialThanks,,Special thanks,Remerciements particuliers,Besonderer Dank an,Agradecimientos especiales,Agradecimentos especiais,Ringraziamenti speciali,Особая благодарность,SPECIAL THANKS,고마운 사람들,特別感謝,特别鸣谢
Credits_Website,,Website,Website,Website,Página web,Site,Sito web,Сайт,ウェブサイト,웹사이트,網站設計,网站设计
Credits_Trailer,,Trailer,Trailer,Trailer,Tráiler,Trailer,Trailer,Трейлер,トレーラー,트레일러,預告製作,预告制作
Credits_Captions,,Captions,Captation,Video-Aufnahmen,Captura de vídeo,Legendas,Cattura video,Видеомонтаж,キャプチャー,캡션,視頻獲取,视频采集
Credits_Playtester,,Playtesters,Playtesters,Tester,Testeadores,Jogadores de teste,Tester,Тестировщики,デバッグ,플레이테스터,遊戲測試員,游戏测试员
Credits_CNC,,With the support of the Centre national du cinéma et de l’image animée,Avec le soutien du Centre national du cinéma et de l’image animée,Mit Unterstützung des Centre national du cinéma et de l’image animée,Con el apoyo del Centre national du cinéma et de l’image animée,Com o apoio do Centre national du cinéma et de l’image animée,Con il supporto del Centre national du cinéma et de l'image animée,При поддержке Centre national du cinéma et de l’image animée,Centre national du cinéma et de l’image animée 支援作品,Centre national du cinéma et de l’image animée 지원,感謝Centre national du cinéma et de l’image animée的大力支持,感谢Centre national du cinéma et de l’image animée的大力支持
Menu_Pause_Title,,Pause menu,Menu Pause,Pause-Menü,Menú de pausa,Menu de Pausa,Menu di pausa,Меню паузы,ポーズメニュー,일시 정지 메뉴,暫停選單,暂停菜单
Menu_Pause_Resume,,Resume,Reprendre,Fortfahren,Continuar,Continuar,Riprendi,Продолжить,ゲームにもどる,재개,繼續,继续
Menu_Pause_RestartLevel,,Restart level,Recommencer le niveau,Level neu starten,Reiniciar el nivel,Reiniciar fase,Ricomincia livello,Перезапустить уровень,ステージやりなおし,스테이지 재시작,本關重來,本关重来
Menu_Pause_RestartRun,,Restart run,Recommencer le parcours,Parcours neu starten,Reiniciar el circuito,Reiniciar série,Ricomincia percorso,Пройти испытание заново,コースやりなおし,도전 재시작,本輪重來,本轮重来
Menu_Languages_Title,,Languages,Langues,Sprachen,Idiomas,Idiomas,Lingue,Языки,言語きりかえ,언어,語言,语言
Menu_Minigame_Start,,Start,Commencer,Starten,Empezar,Iniciar,Inizia,Начать,はじめる,시작,開始,开始
Menu_Tuto_MoveArms_Switch,,Use the sticks to move your arms,Utilisez les sticks pour bouger les bras,Bewege mit dem Stick deine Arme,Usa la palanca para mover los brazos,Use o botão analógico para mover os braços,Usa lo stick per muovere le braccia,Используйте мини-джойстики/ чтобы двигать руками,スティックで ウデを うごかす,스틱을 움직여 팔을 움직입니다,用搖桿操縱雙臂,用摇杆操纵双臂
Menu_Tuto_Grab_Switch,,Use the shoulder buttons to grab the platforms,Utilisez les boutons latéraux pour attraper les plateformes,Halte dich mit den Schultertasten fest,Usa los botones laterales para agarrar la plataforma,Use os botões superiores para segurar na plataforma,Usa i pulsanti dorsali per afferrare la piattaforma,Используйте кнопки ZL и ZR/ чтобы схватиться за платформу,ZL/ZRボタンで アッチコッチ つかむ,숄더 버튼을 눌러 플랫폼을 잡습니다,用肩部按鈕抓住平臺,用肩键抓住平台
Menu_Hold_Continue,,Hold to continue,Maintenir pour continuer,Zum Fortfahren halten,Mantén pulsado para continuar,Segure para continuar,Tieni premuto per continuare,Зажмите/ чтобы продолжить,ながおしで コンティニュー,꾹 눌러 이어하기,長按以繼續,长按以继续
Language_English,,English,English,English,English,English,English,English,English,English,English,English
Language_French,,Français,Français,Français,Français,Français,Français,Français,Français,Français,Français,Français
Language_German,,Deutsch,Deutsch,Deutsch,Deutsch,Deutsch,Deutsch,Deutsch,Deutsch,Deutsch,Deutsch,Deutsch
Language_Spanish,,Español,Español,Español,Español,Español,Español,Español,Español,Español,Español,Español
Language_Italian,,Italiano,Italiano,Italiano,Italiano,Italiano,Italiano,Italiano,Italiano,Italiano,Italiano,Italiano
Language_PortugueseBra,,Português (Brasil),Português (Brasil),Português (Brasil),Português (Brasil),Português (Brasil),Português (Brasil),Português (Brasil),Português (Brasil),Português (Brasil),Português (Brasil),Português (Brasil)
Language_Russian,,Pусский,Pусский,Pусский,Pусский,Pусский,Pусский,Pусский,Pусский,Pусский,Pусский,Pусский
Language_Japanese,,日本語,日本語,日本語,日本語,日本語,日本語,日本語,にほんご,日本語,日本語,日本語
Language_Korean,,한국어,한국어,한국어,한국어,한국어,한국어,한국어,한국어,한국어,한국어,한국어
Language_ChineseTra,,繁體中文,繁體中文,繁體中文,繁體中文,繁體中文,繁體中文,繁體中文,繁體中文,繁體中文,繁體中文,繁體中文
Language_ChineseSim,,简体中文,简体中文,简体中文,简体中文,简体中文,简体中文,简体中文,简体中文,简体中文,简体中文,简体中文
Trophy_Buoy,"C'est un clin d'oeil à la chanson ""I believe I can Fly""",I believe I can Fly,I believe I can Fly,I believe I can fly,I believe I can fly,Eu Posso Voar,I believe I can fly,I believe I can fly,おソラも とべるはず！,언젠가 저 하늘을 높이 날을 수 있어요,I believe I can fly,I believe I can fly
Credits_Fonts,,Fonts,Polices,Schrifttypen,Fuentes,Fontes,Caratteri,Шрифт,フォント,폰트,字體,字体
Options_ResetDefault,,Reset to default,Réinitialiser,Auf Standard zurücksetzen,Restaurar por defecto,Restaurar configuração padrão,Ripristina predefiniti,По умолчанию,さいしょの せっていに もどす,기본값으로 초기화,恢復初始設置,恢复默认设置
Options_Resolution,,Resolution,Résolution,Auflösung,Resolución,Resolução,Risoluzione,Разрешение,解像度,해상도,解析度,分辨率
Options_DisplayMode,,Display mode,Mode d'affichage,Anzeigemodus,Modo de pantalla,Modo de exibição,Visualizzazione,Режим отображения,ディスプレイモード,화면 모드,顯示設置,显示模式
Options_Fullscreen,,Fullscreen,Plein écran,Vollbild,Pantalla completa,Tela inteira,Schermo intero,На весь экран,フルスクリーン,전체화면,全螢幕,全屏
Options_FullscreenOn,,On,Oui,Ein,Sí,Sim,On,Вкл,オン,켜기,關閉,开启
Options_FullsreenOff,,Off,Non,Aus,No,Não,Off,Выкл,オフ,끄기,開啟,关闭
Options_Borderless,,Borderless,Sans bordure,Randlos,Sin bordes,Sem borda,Senza bordi,В окне без рамки,ボーダーレス,경계 없는 창모드,無邊全螢幕,无边框全屏
Options_Monitor,,Monitor,Moniteur,Monitor,Monitor,Monitor,Monitor,Монитор,モニター,모니터,顯示器,显示器模式
Options_Controls,,Controls,Contrôles,Steuerung,Controles,Controles,Comandi,Управление,そうさ,조작,控制設置,控制设置
Options_GamepadMode,,Gamepad mode,Mode de manette,Gamepad-Modus,Modo de mando,Modo gamepad,Modalità Controller,Управление контроллером,コントローラーモード,게임패드 모드,手柄設置,手柄模式
Options_LeftGrab,,Left grab,Attraper main gauche,Links zugreifen,Agarrar izquierda,Lado esquerdo,Afferra a sinistra,Схватиться левой рукой,つかむ（ひだり）,왼손 잡기,左手抓握,左手抓握
Options_RightGrab,,Right grab,Attraper main droite,Rechts zugreifen,Agarrar derecha,Lado direito,Afferra a destra,Схватиться правой рукой,つかむ（みぎ）,오른손 잡기,右手抓握,右手抓握
Options_Point,,Point,Pointer,Fingerzeig,Apuntar,Apontar,Indica,Указать,ユビサシ,가리키기,指著,指着
Options_HappyEmote,,Happy emote,Emote joyeuse,Glückliches Gesicht,Expresión feliz,Expressão feliz,Espressione felice,Радость,ウレシみのポーズ,감정표현: 행복,開心表情,开心表情
Options_AngryEmote,,Angry emote,Emote fâchée,Wütendes Gesicht,Expresión enfadada,Expressão zangada,Espressione arrabbiata,Гнев,プンスカのポーズ,감정표현: 화남,憤怒表情,愤怒表情
Options_Charge,,Charge,Charge,Elektroschock,Cargar,Carregar,Scarica,Электрошок,ショック,힘 모으기,電擊,电击
Options_PressKeyToMap,,Press key to assign,Appuyer sur une touche pour assigner,Zum Zuweisen Taste drücken,Pulsa una tecla para asignar,Aperte a tecla para designar,Premi il tasto da assegnare,Нажмите кнопку/ которую хотите назначить,キーを おして わりあて,버튼을 눌러 지정,請按指定鍵,请按指定键
Splashscreen_Controller,,Gamepad strongly recommended for super precision game control!,Manette fortement recommandée pour plus de précision !,Für eine wirklich präzise Steuerung wird ein Controller empfohlen!,¡Se recomienda el uso de un mando para un control más preciso!,Recomendamos fortemente o uso de um controle para obter a melhor precisão possível no jogo!,Per la massima precisione nel controllo del gioco/ è consigliabile utilizzare un controller!,Для суперточного управления рекомендуется использовать геймпад!,コントローラーでの プレイを おすすめします,정밀한 조작을 위해 게임패드로 플레이하는 것을 강력히 권장합니다!,為精確控制，強烈建議使用手柄！,为精确控制，强烈建议使用手柄！
Splashscreen_Purchase,,Get the Full Game at <color=#242424>HeaveHoGame.com</color>,Acheter le jeu complet sur <color=#242424>HeaveHoGame.com</color>,Das komplette Spiel gibt es auf <color=#242424>HeaveHoGame.com</color>,Consigue el juego completo en <color=#242424>HeaveHoGame.com</color>,Adquira o jogo completo em <color=#242424>HeaveHoGame.com</color>,Ottieni il gioco completo su <color=#242424>HeaveHoGame.com</color>,Получите полную версию игры на <color=#242424>HeaveHoGame.com</color>,製品版は <color=#242424>HeaveHoGame.com</color> で！,풀버전을 <color=#242424>HeaveHoGame.com</color>에서 만나보세요,請訪問<color=#242424>HeaveHoGame.com</color>獲取完整遊戲,请访问<color=#242424>HeaveHoGame.com</color>获取完整游戏